playerID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,B_SH,B_SF,B_GIDP,P_playerID,P_W,P_L,P_G,P_GS,P_CG,P_SHO,P_SV,P_IPOuts,P_H,P_ER,P_HR,P_BB,P_SO,P_BAOpp,P_ERA,P_IBB,P_WP,P_HBP,P_BK,P_BFP,P_GF,P_R,P_SH,P_SF,P_GIDP,f_playerID,f_G,f_PO,f_A,f_E,f_DP,f_PB,f_WP,f_SB,f_CS,f_ZR,award_count,nomination_count,Classification
boggswa01,2440.0,9180.0,1513.0,3010.0,578.0,61.0,118.0,1014.0,24.0,35.0,1412,745.0,180.0,23.0,29.0,96.0,236.0,boggswa01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7,3.0,1.0,0,1.0,2.0,0.0,3.375,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,boggswa01,2285.0,2115.0,4304.0,232.0,472.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1
bondsba01,2986.0,9847.0,2227.0,2935.0,601.0,77.0,762.0,1996.0,514.0,141.0,2558,1539.0,688.0,106.0,4.0,91.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,bondsba01,2874.0,5642.0,173.0,97.0,25.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,0
bonilbo01,2113.0,7213.0,1084.0,2010.0,408.0,61.0,287.0,1173.0,45.0,57.0,912,1204.0,128.0,28.0,5.0,97.0,169.0,bonilbo01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3.0,2.0,1,1.0,0.0,0.6,18.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,bonilbo01,1972.0,3045.0,1870.0,230.0,251.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
brosisc01,1146.0,3889.0,544.0,1001.0,200.0,8.0,141.0,531.0,57.0,30.0,348,699.0,12.0,47.0,31.0,41.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,brosisc01,1209.0,1219.0,1821.0,119.0,222.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
boonebr01,1780.0,6683.0,927.0,1775.0,366.0,28.0,252.0,1021.0,94.0,53.0,552,1295.0,32.0,69.0,55.0,73.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,boonebr01,1771.0,3445.0,4594.0,117.0,1085.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0
booneaa01,1152.0,3871.0,519.0,1017.0,216.0,17.0,126.0,555.0,107.0,30.0,303,707.0,20.0,80.0,39.0,36.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,booneaa01,1108.0,1348.0,2033.0,139.0,259.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
blakeca01,1265.0,4500.0,644.0,1186.0,264.0,18.0,167.0,616.0,36.0,37.0,445,1037.0,37.0,72.0,27.0,47.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,blakeca01,1283.0,1706.0,1753.0,125.0,232.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
burkeje01,2066.0,8421.0,1720.0,2850.0,320.0,182.0,75.0,952.0,389.0,0.0,1029,230.0,0.0,75.0,80.0,0.0,0.0,burkeje01,3.0,11.0,23.0,12.0,6.0,0.0,0.0,369,144.0,76.0,3,94.0,84.0,0.39666666666666667,6.356666723887126,0.0,16.0,0.0,0.0,0.0,8.0,129.0,0.0,0.0,0.0,burkeje01,2079.0,3966.0,309.0,388.0,64.0,0.0,0.0,0.0,0.0,0.0,,7.0,1
brownmo01,493.0,1143.0,93.0,235.0,20.0,11.0,2.0,74.0,8.0,0.0,44,75.0,0.0,1.0,49.0,0.0,0.0,brownmo01,239.0,130.0,481.0,332.0,271.0,55.0,49.0,9517,2708.0,725.0,43,673.0,1375.0,2.186666666666667,2.3700000047683716,0.0,59.0,63.0,4.0,12642.0,138.0,1044.0,0.0,0.0,0.0,brownmo01,485.0,173.0,843.0,36.0,43.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1
camniho01,326.0,677.0,42.0,92.0,6.0,1.0,1.0,32.0,1.0,0.0,37,128.0,0.0,2.0,53.0,0.0,0.0,camniho01,133.0,106.0,326.0,236.0,137.0,20.0,15.0,6256,1852.0,637.0,41,656.0,915.0,1.86,2.989166667064031,0.0,37.0,65.0,1.0,8341.0,74.0,855.0,0.0,0.0,0.0,camniho01,326.0,63.0,486.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
bushdo01,1946.0,7210.0,1280.0,1804.0,186.0,74.0,9.0,436.0,404.0,75.0,1158,346.0,0.0,29.0,337.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,bushdo01,1936.0,4119.0,6286.0,704.0,597.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0
careyma01,2476.0,9363.0,1545.0,2665.0,419.0,159.0,70.0,800.0,738.0,92.0,1040,695.0,0.0,77.0,290.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,careyma01,2421.0,6363.0,339.0,235.0,86.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1
burnsge01,1853.0,7241.0,1188.0,2077.0,362.0,108.0,41.0,611.0,383.0,139.0,872,565.0,0.0,26.0,112.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,burnsge01,1845.0,3918.0,198.0,128.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0
bushjo01,581.0,1239.0,128.0,313.0,59.0,17.0,7.0,137.0,4.0,4.0,53,192.0,0.0,0.0,24.0,0.0,0.0,bushjo01,195.0,183.0,489.0,366.0,225.0,35.0,20.0,9262,2992.0,1205.0,96,1263.0,1319.0,0.2789473684210526,4.736315789975618,0.0,90.0,62.0,1.0,13185.0,93.0,1443.0,0.0,0.0,0.0,bushjo01,498.0,213.0,839.0,34.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
cadorle01,193.0,442.0,28.0,92.0,10.0,4.0,5.0,45.0,2.0,2.0,14,103.0,0.0,1.0,15.0,0.0,0.0,cadorle01,68.0,72.0,192.0,147.0,83.0,10.0,3.0,3772,1273.0,438.0,44,289.0,445.0,0.28,4.813636302947998,0.0,14.0,26.0,1.0,5206.0,36.0,525.0,0.0,0.0,0.0,cadorle01,192.0,57.0,292.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
bushgu01,544.0,888.0,57.0,143.0,12.0,2.0,0.0,52.0,3.0,0.0,50,162.0,0.0,1.0,61.0,0.0,10.0,bushgu01,176.0,136.0,542.0,308.0,151.0,16.0,34.0,8166,2950.0,1166.0,152,859.0,850.0,0.2750000000000001,4.011666668785943,0.0,51.0,41.0,2.0,11750.0,145.0,1369.0,0.0,0.0,0.0,bushgu01,542.0,138.0,643.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
camildo01,1490.0,5353.0,936.0,1482.0,261.0,86.0,239.0,950.0,60.0,0.0,947,961.0,0.0,28.0,24.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,camildo01,1476.0,13724.0,957.0,141.0,1189.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0
brownwi02,21.0,67.0,4.0,12.0,3.0,0.0,1.0,6.0,2.0,2.0,0,7.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,brownwi02,18.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1
camparo01,1215.0,4205.0,627.0,1161.0,178.0,18.0,242.0,856.0,25.0,15.0,533,501.0,30.0,30.0,30.0,18.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,camparo01,1183.0,6520.0,550.0,85.0,82.0,56.0,93.0,85.0,80.0,4.0,10.0,7.0,1
burgesm01,1691.0,4471.0,485.0,1318.0,230.0,33.0,126.0,673.0,13.0,14.0,477,270.0,80.0,13.0,13.0,39.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,burgesm01,1139.0,5214.0,441.0,71.0,63.0,73.0,144.0,273.0,156.0,14.0,1.0,2.0,0
burdele01,666.0,1011.0,101.0,185.0,27.0,4.0,12.0,75.0,2.0,0.0,32,271.0,0.0,12.0,63.0,6.0,14.0,burdele01,203.0,144.0,626.0,373.0,158.0,33.0,31.0,9202,3186.0,1246.0,289,628.0,1074.0,0.28095238095238095,4.069047632671538,63.0,23.0,56.0,7.0,12745.0,128.0,1400.0,0.0,0.0,0.0,burdele01,626.0,245.0,622.0,27.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0
brutobi01,1610.0,6056.0,937.0,1651.0,241.0,102.0,94.0,545.0,207.0,89.0,482,793.0,32.0,29.0,72.0,29.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,brutobi01,1561.0,3905.0,105.0,77.0,32.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
bunniji01,601.0,1275.0,82.0,213.0,21.0,4.0,7.0,75.0,0.0,2.0,34,362.0,0.0,1.0,85.0,6.0,36.0,bunniji01,224.0,184.0,591.0,519.0,151.0,40.0,16.0,11281,3433.0,1366.0,372,1000.0,2855.0,0.24444444444444452,3.5655555725097656,98.0,47.0,160.0,8.0,15618.0,39.0,1527.0,0.0,0.0,0.0,bunniji01,591.0,206.0,372.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1
callijo01,1886.0,6652.0,926.0,1757.0,321.0,89.0,226.0,840.0,74.0,51.0,650,1064.0,73.0,41.0,51.0,43.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,callijo01,1777.0,3349.0,175.0,57.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
cannich01,740.0,1950.0,132.0,458.0,66.0,12.0,18.0,169.0,3.0,17.0,241,354.0,35.0,7.0,28.0,14.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,cannich01,715.0,3162.0,333.0,62.0,42.0,50.0,195.0,255.0,174.0,28.0,,1.0,0
cardele01,1941.0,6707.0,662.0,1725.0,285.0,49.0,118.0,689.0,39.0,48.0,522,1135.0,122.0,28.0,97.0,48.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,cardele01,1915.0,3271.0,5429.0,266.0,1050.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0
brownga01,1051.0,2262.0,330.0,582.0,78.0,19.0,84.0,322.0,30.0,8.0,242,275.0,18.0,15.0,5.0,21.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,brownga01,429.0,693.0,23.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,,2.0,0
brownla01,1129.0,3449.0,331.0,803.0,108.0,13.0,47.0,254.0,22.0,23.0,317,414.0,26.0,22.0,60.0,23.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,brownla01,1096.0,1665.0,2585.0,150.0,525.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
cardejo02,2017.0,6964.0,936.0,1913.0,333.0,46.0,138.0,775.0,329.0,139.0,608,807.0,38.0,26.0,37.0,61.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,cardejo02,1846.0,3964.0,164.0,95.0,70.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
campabe01,2328.0,8684.0,1181.0,2249.0,313.0,86.0,79.0,646.0,649.0,199.0,618,1142.0,15.0,64.0,199.0,60.0,106.0,campabe01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,1.0,0,2.0,1.0,0.33,9.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,campabe01,2281.0,3789.0,6323.0,388.0,1215.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0
carltst01,745.0,1719.0,123.0,346.0,49.0,6.0,13.0,140.0,2.0,2.0,41,413.0,0.0,10.0,94.0,13.0,33.0,carltst01,329.0,244.0,741.0,709.0,254.0,55.0,2.0,15652,4672.0,1864.0,414,1833.0,4136.0,0.25074074074074076,3.9862962740438954,150.0,183.0,53.0,90.0,21683.0,13.0,2130.0,0.0,0.0,0.0,carltst01,741.0,109.0,724.0,42.0,36.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1
carewro01,2469.0,9315.0,1424.0,3053.0,445.0,112.0,92.0,1015.0,353.0,187.0,1018,1028.0,144.0,25.0,128.0,64.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,carewro01,2321.0,13510.0,3709.0,260.0,1796.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1
bucknbi01,2517.0,9397.0,1077.0,2715.0,498.0,49.0,174.0,1208.0,183.0,73.0,450,453.0,111.0,42.0,47.0,97.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,bucknbi01,2199.0,15126.0,1379.0,146.0,1203.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
burroje01,1689.0,5536.0,720.0,1443.0,230.0,20.0,240.0,882.0,16.0,22.0,831,1135.0,65.0,15.0,4.0,63.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,burroje01,1287.0,2177.0,86.0,60.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
caldwmi01,477.0,216.0,11.0,34.0,7.0,0.0,0.0,8.0,0.0,0.0,4,62.0,0.0,0.0,22.0,1.0,8.0,caldwmi01,137.0,130.0,475.0,307.0,98.0,23.0,18.0,7226,2581.0,1020.0,218,597.0,939.0,0.2673333333333333,3.708666721979777,62.0,65.0,35.0,9.0,10156.0,77.0,1182.0,0.0,0.0,0.0,caldwmi01,475.0,116.0,499.0,15.0,39.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
bumbral01,1496.0,5053.0,778.0,1422.0,220.0,52.0,54.0,402.0,254.0,92.0,471,709.0,30.0,21.0,44.0,30.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,bumbral01,1241.0,2975.0,68.0,44.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
campbbi02,700.0,26.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,4,10.0,0.0,0.0,0.0,0.0,1.0,campbbi02,83.0,68.0,700.0,9.0,2.0,1.0,126.0,3688,1139.0,484.0,82,495.0,864.0,0.25333333333333335,3.917333380381266,100.0,47.0,20.0,6.0,5239.0,455.0,550.0,0.0,0.0,0.0,campbbi02,700.0,119.0,172.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
burleri01,1346.0,5139.0,656.0,1401.0,256.0,23.0,50.0,449.0,72.0,68.0,420,477.0,11.0,28.0,84.0,46.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,burleri01,1290.0,2349.0,4109.0,189.0,893.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
candejo01,603.0,596.0,39.0,104.0,20.0,3.0,1.0,48.0,0.0,2.0,44,162.0,0.0,2.0,43.0,3.0,19.0,candejo01,177.0,122.0,600.0,356.0,54.0,13.0,29.0,7577,2399.0,935.0,245,592.0,1673.0,0.2573913043478261,3.7917391424593716,63.0,28.0,37.0,26.0,10366.0,82.0,1038.0,0.0,0.0,0.0,candejo01,600.0,58.0,339.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
butlebr01,2213.0,8180.0,1359.0,2375.0,277.0,131.0,54.0,578.0,558.0,257.0,1129,907.0,23.0,38.0,147.0,51.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,butlebr01,2159.0,5297.0,122.0,41.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
candito01,452.0,299.0,11.0,35.0,5.0,0.0,0.0,12.0,0.0,0.0,7,71.0,0.0,1.0,52.0,1.0,10.0,candito01,151.0,164.0,451.0,410.0,68.0,11.0,0.0,8175,2662.0,1130.0,250,883.0,1735.0,0.20611111111111116,4.232777767711216,31.0,120.0,85.0,27.0,11568.0,11.0,1299.0,0.0,0.0,0.0,candito01,451.0,230.0,437.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
brownto05,324.0,621.0,42.0,95.0,14.0,1.0,2.0,32.0,5.0,2.0,25,200.0,0.0,0.0,72.0,2.0,7.0,brownto05,123.0,90.0,302.0,300.0,31.0,12.0,0.0,5763,1931.0,841.0,236,511.0,1000.0,0.2658333333333333,4.234166661898295,61.0,25.0,32.0,13.0,8066.0,1.0,913.0,0.0,0.0,0.0,brownto05,302.0,78.0,245.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
cansejo01,1887.0,7057.0,1186.0,1877.0,340.0,14.0,462.0,1407.0,200.0,88.0,906,1942.0,64.0,84.0,1.0,81.0,178.0,cansejo01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2.0,3.0,0,3.0,0.0,0.5,27.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,cansejo01,1012.0,2004.0,63.0,62.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0
brownke01,490.0,495.0,20.0,64.0,10.0,0.0,2.0,29.0,0.0,0.0,19,187.0,0.0,5.0,54.0,2.0,2.0,brownke01,211.0,144.0,486.0,476.0,72.0,17.0,0.0,9769,3079.0,1185.0,208,901.0,2397.0,0.23263157894736847,3.5526315726731954,42.0,108.0,139.0,15.0,13542.0,1.0,1357.0,35.0,18.0,74.0,brownke01,486.0,388.0,562.0,49.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
buhneja01,1472.0,5013.0,798.0,1273.0,233.0,19.0,310.0,965.0,6.0,24.0,792,1406.0,41.0,56.0,12.0,54.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,buhneja01,1398.0,2538.0,100.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
burksel01,2000.0,7232.0,1253.0,2107.0,402.0,63.0,352.0,1206.0,181.0,84.0,793,1340.0,33.0,60.0,29.0,62.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,burksel01,1612.0,3427.0,81.0,60.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0
caminke01,1760.0,6288.0,894.0,1710.0,348.0,17.0,239.0,983.0,88.0,39.0,727,1163.0,111.0,29.0,14.0,67.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,caminke01,1709.0,1491.0,3141.0,255.0,299.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
burnije01,1694.0,5710.0,917.0,1447.0,298.0,29.0,315.0,981.0,74.0,58.0,739,1376.0,75.0,78.0,9.0,43.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,burnije01,1579.0,2915.0,93.0,71.0,18.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
camermi01,1955.0,6839.0,1064.0,1700.0,383.0,59.0,278.0,968.0,297.0,83.0,867,1901.0,19.0,87.0,31.0,60.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,camermi01,1921.0,4952.0,76.0,71.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
cabreor01,1985.0,7562.0,985.0,2055.0,459.0,32.0,123.0,854.0,216.0,57.0,514,745.0,26.0,32.0,57.0,90.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,cabreor01,1966.0,3023.0,5445.0,198.0,1186.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
burrepa01,1640.0,5503.0,767.0,1393.0,299.0,16.0,292.0,976.0,7.0,3.0,932,1564.0,53.0,31.0,0.0,54.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,burrepa01,1386.0,2478.0,114.0,59.0,48.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
clarkjo01,546.0,1974.0,254.0,432.0,73.0,26.0,24.0,232.0,31.0,0.0,81,382.0,0.0,1.0,0.0,0.0,0.0,clarkjo01,328.0,178.0,531.0,518.0,485.0,37.0,5.0,13609,4295.0,1417.0,161,1191.0,1978.0,0.246923076923077,3.0230769102389994,0.0,182.0,35.0,0.0,11954.0,12.0,2376.0,0.0,0.0,0.0,clarkjo01,564.0,239.0,1151.0,178.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1
clarkfr01,2242.0,8568.0,1619.0,2672.0,361.0,220.0,67.0,1015.0,506.0,0.0,874,135.0,0.0,153.0,224.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,clarkfr01,2196.0,4807.0,266.0,266.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1
colliji01,1725.0,6795.0,1055.0,1999.0,352.0,116.0,65.0,983.0,194.0,0.0,426,32.0,0.0,84.0,147.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,colliji01,1719.0,2434.0,3734.0,478.0,229.0,0.0,0.0,0.0,0.0,0.0,,8.0,1
chancfr01,1287.0,4297.0,797.0,1273.0,200.0,79.0,20.0,596.0,401.0,0.0,554,29.0,0.0,137.0,111.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chancfr01,1256.0,10540.0,818.0,185.0,486.0,30.0,0.0,0.0,0.0,0.0,2.0,9.0,1
chesbja01,393.0,1103.0,85.0,217.0,37.0,13.0,5.0,82.0,5.0,0.0,25,0.0,0.0,2.0,21.0,0.0,0.0,chesbja01,198.0,132.0,392.0,332.0,260.0,35.0,5.0,8690,2642.0,864.0,39,690.0,1265.0,0.255,3.1983333925406137,0.0,62.0,113.0,2.0,12013.0,52.0,1209.0,0.0,0.0,0.0,chesbja01,394.0,103.0,836.0,56.0,28.0,0.0,0.0,0.0,0.0,0.0,,5.0,1
coaklan01,150.0,359.0,14.0,42.0,3.0,1.0,0.0,6.0,1.0,0.0,17,0.0,0.0,0.0,18.0,0.0,0.0,coaklan01,58.0,59.0,150.0,124.0,87.0,11.0,3.0,3217,1021.0,280.0,9,314.0,428.0,0.28900000000000003,4.353000020980835,0.0,15.0,26.0,2.0,2701.0,24.0,436.0,0.0,0.0,0.0,coaklan01,150.0,45.0,260.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
chaseha01,1919.0,7417.0,980.0,2158.0,322.0,124.0,57.0,941.0,363.0,15.0,276,306.0,0.0,30.0,216.0,0.0,0.0,chaseha01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,chaseha01,1902.0,18346.0,1131.0,423.0,945.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0
cobbty01,3035.0,11434.0,2246.0,4189.0,724.0,295.0,117.0,1937.0,892.0,178.0,1249,357.0,0.0,94.0,295.0,0.0,0.0,cobbty01,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15,6.0,2.0,0,2.0,0.0,0.2,2.25,0.0,0.0,0.0,0.0,20.0,2.0,2.0,0.0,0.0,0.0,cobbty01,2954.0,6507.0,410.0,278.0,113.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1
carribi02,709.0,1970.0,194.0,506.0,67.0,14.0,6.0,235.0,37.0,2.0,206,59.0,0.0,22.0,79.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,carribi02,666.0,3093.0,863.0,116.0,74.0,74.0,0.0,0.0,0.0,0.0,3.0,4.0,0
collied01,2826.0,9949.0,1821.0,3315.0,438.0,187.0,47.0,1300.0,744.0,173.0,1499,286.0,0.0,77.0,512.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,collied01,2701.0,6621.0,7716.0,452.0,1223.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,1
collish01,1799.0,6390.0,747.0,1687.0,310.0,133.0,22.0,709.0,225.0,83.0,331,405.0,0.0,57.0,258.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,collish01,1714.0,5959.0,418.0,177.0,231.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
chapmra01,1051.0,3785.0,671.0,1053.0,162.0,81.0,17.0,364.0,233.0,47.0,452,414.0,0.0,19.0,334.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chapmra01,1044.0,2358.0,3182.0,358.0,367.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
cochrmi01,1482.0,5169.0,1041.0,1652.0,333.0,64.0,119.0,832.0,64.0,46.0,857,217.0,0.0,29.0,151.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,cochrmi01,1452.0,6414.0,840.0,111.0,104.0,88.0,0.0,0.0,0.0,0.0,28.0,7.0,1
cissebi01,956.0,3707.0,516.0,990.0,173.0,43.0,29.0,423.0,113.0,63.0,212,250.0,0.0,10.0,69.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,cissebi01,956.0,2201.0,2948.0,272.0,535.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
chapmbe01,1717.0,6478.0,1144.0,1958.0,407.0,107.0,90.0,977.0,287.0,135.0,824,556.0,0.0,26.0,92.0,0.0,52.0,chapmbe01,8.0,6.0,25.0,16.0,8.0,0.0,0.0,423,147.0,69.0,7,71.0,65.0,0.245,4.1600000858306885,0.0,3.0,6.0,1.0,642.0,7.0,77.0,0.0,0.0,0.0,chapmbe01,1673.0,3742.0,512.0,174.0,84.0,0.0,0.0,0.0,0.0,0.0,,2.0,0
